stock_code,corp_code,corp_name,배당락일,지불일,배당,다음배당락일,다음지불일
5930,126380,삼성전자,20180331,20180516,17700,20180630,20180820
5930,126380,삼성전자,20180630,20180820,354,20180930,20181120
5930,126380,삼성전자,20180930,20181120,354,20181231,20190419
5930,126380,삼성전자,20181231,20190419,354,20190331,20190520
5930,126380,삼성전자,20190331,20190520,354,20190630,20190820
5930,126380,삼성전자,20190630,20190820,354,20190930,20191120
5930,126380,삼성전자,20190930,20191120,354,20191231,20200417
5930,126380,삼성전자,20191231,20200417,354,20200331,20200519
5930,126380,삼성전자,20200331,20200519,354,20200630,20200819
5930,126380,삼성전자,20200630,20200819,354,20200930,20201118
5930,126380,삼성전자,20200930,20201118,354,20201231,20210416
5930,126380,삼성전자,20201231,20210416,1932,20210331,20210518
5930,126380,삼성전자,20210331,20210518,361,20210630,20210818
5930,126380,삼성전자,20210630,20210818,361,20210930,20211117
5930,126380,삼성전자,20210930,20211117,361,20211231,20220415
5930,126380,삼성전자,20211231,20220415,361,20220331,20220517
5930,126380,삼성전자,20220331,20220517,361,20220630,20220816
5930,126380,삼성전자,20220630,20220816,361,20220930,20221115
5930,126380,삼성전자,20220930,20221115,361,20221231,20230414
5930,126380,삼성전자,20221231,20230414,361,20230331,20230517
5930,126380,삼성전자,20230331,20230517,361,20180331,20180516
5930,126380,삼성전자,20180331,20180516,17700,20180630,20180820
5930,126380,삼성전자,20180630,20180820,354,20180930,20181120
5930,126380,삼성전자,20180930,20181120,354,20181231,20190419
5930,126380,삼성전자,20181231,20190419,354,20190331,20190520
5930,126380,삼성전자,20190331,20190520,354,20190630,20190820
5930,126380,삼성전자,20190630,20190820,354,20190930,20191120
5930,126380,삼성전자,20190930,20191120,354,20191231,20200417
5930,126380,삼성전자,20191231,20200417,354,20200331,20200519
5930,126380,삼성전자,20200331,20200519,354,20200630,20200819
5930,126380,삼성전자,20200630,20200819,354,20200930,20201118
5930,126380,삼성전자,20200930,20201118,354,20201231,20210416
5930,126380,삼성전자,20201231,20210416,1932,20210331,20210518
5930,126380,삼성전자,20210331,20210518,361,20210630,20210818
5930,126380,삼성전자,20210630,20210818,361,20210930,20211117
5930,126380,삼성전자,20210930,20211117,361,20211231,20220415
5930,126380,삼성전자,20211231,20220415,361,20220331,20220517
5930,126380,삼성전자,20220331,20220517,361,20220630,20220816
5930,126380,삼성전자,20220630,20220816,361,20220930,20221115
5930,126380,삼성전자,20220930,20221115,361,20221231,20230414
5930,126380,삼성전자,20221231,20230414,361,20230331,20230517
5930,126380,삼성전자,20230331,20230517,361,20230629,20230815
81660,195229,휠라홀딩스,20181231,20190412,50,20191231,20200416
81660,195229,휠라홀딩스,20191231,20200416,219,20201231,20210422
81660,195229,휠라홀딩스,20201231,20210422,185,20211231,20220418
81660,195229,휠라홀딩스,20211231,20220418,1000,20220930,20221123
81660,195229,휠라홀딩스,20220930,20221123,830,20221231,20230414
81660,195229,휠라홀딩스,20221231,20230414,750,20230402,20230715
13890,150633,지누스,20191231,20200410,1250,20201231,20210408
13890,150633,지누스,20201231,20210408,800,20211231,20220415
13890,150633,지누스,20211231,20220415,850,20221231,20230421
13890,150633,지누스,20221231,20230421,530,20231231,20240420
284740,1267684,쿠쿠홈시스,20181231,20190422,2800,20191231,20200424
284740,1267684,쿠쿠홈시스,20191231,20200424,560,20201231,20210423
284740,1267684,쿠쿠홈시스,20201231,20210423,600,20211231,20220422
284740,1267684,쿠쿠홈시스,20211231,20220422,650,20221231,20230421
284740,1267684,쿠쿠홈시스,20221231,20230421,700,20231231,20240420
5850,125521,에스엘,20181231,20190425,400,20191231,20200429
5850,125521,에스엘,20191231,20200429,400,20201231,20210419
5850,125521,에스엘,20201231,20210419,500,20211231,20220415
5850,125521,에스엘,20211231,20220415,500,20221231,20230414
5850,125521,에스엘,20221231,20230414,600,20231231,20240413
4020,145880,현대제철,20181231,20190422,750,20191231,20200427
4020,145880,현대제철,20191231,20200427,750,20201231,20210423
4020,145880,현대제철,20201231,20210423,500,20211231,20220422
4020,145880,현대제철,20211231,20220422,1000,20221231,20230421
4020,145880,현대제철,20221231,20230421,1000,20231231,20240420
51600,159218,한전KPS,20181231,20190426,1790,20191231,20200424
51600,159218,한전KPS,20191231,20200424,1920,20201231,20210428
51600,159218,한전KPS,20201231,20210428,1146,20211231,20220428
51600,159218,한전KPS,20211231,20220428,1199,20221231,20230427
51600,159218,한전KPS,20221231,20230427,1305,20231231,20240426
32640,231363,LG유플러스,20181231,20190411,400,20191231,20200417
32640,231363,LG유플러스,20191231,20200417,400,20201231,20210416
32640,231363,LG유플러스,20201231,20210416,450,20210630,20210903
32640,231363,LG유플러스,20210630,20210903,200,20211231,20220415
32640,231363,LG유플러스,20211231,20220415,350,20220630,20220826
32640,231363,LG유플러스,20220630,20220826,250,20221231,20230414
32640,231363,LG유플러스,20221231,20230414,400,20181231,20190411
32640,231363,LG유플러스,20181231,20190411,400,20191231,20200417
32640,231363,LG유플러스,20191231,20200417,400,20201231,20210416
32640,231363,LG유플러스,20201231,20210416,450,20210630,20210903
32640,231363,LG유플러스,20210630,20210903,200,20211231,20220415
32640,231363,LG유플러스,20211231,20220415,350,20220630,20220826
32640,231363,LG유플러스,20220630,20220826,250,20221231,20230414
32640,231363,LG유플러스,20221231,20230414,400,20230703,20231015
4000,157681,롯데정밀화학,20181231,20190424,1700,20191231,20200423
4000,157681,롯데정밀화학,20191231,20200423,1700,20201231,20210416
4000,157681,롯데정밀화학,20201231,20210416,1500,20211231,20220415
4000,157681,롯데정밀화학,20211231,20220415,2300,20221231,20230421
4000,157681,롯데정밀화학,20221231,20230421,3500,20231231,20240420
185750,992871,종근당,20181231,20190405,900,20191231,20200403
185750,992871,종근당,20191231,20200403,900,20201231,20210409
185750,992871,종근당,20201231,20210409,1000,20211231,20220408
185750,992871,종근당,20211231,20220408,1000,20221231,20230407
185750,992871,종근당,20221231,20230407,1000,20231231,20240406
810,139214,삼성화재해상보험,20181231,20190419,11500,20191231,20200417
810,139214,삼성화재해상보험,20191231,20200417,8500,20201231,20210416
810,139214,삼성화재해상보험,20201231,20210416,8800,20211231,20220414
810,139214,삼성화재해상보험,20211231,20220414,12000,20221231,20230414
810,139214,삼성화재해상보험,20221231,20230414,13800,20231231,20240413
3410,138224,쌍용씨앤이,20180331,20180515,450,20180630,20180731
3410,138224,쌍용씨앤이,20180630,20180731,450,20180930,20181120
3410,138224,쌍용씨앤이,20180930,20181120,90,20181231,20190426
3410,138224,쌍용씨앤이,20181231,20190426,100,20190331,20190503
3410,138224,쌍용씨앤이,20190331,20190503,100,20190630,20190814
3410,138224,쌍용씨앤이,20190630,20190814,100,20190930,20191113
3410,138224,쌍용씨앤이,20190930,20191113,110,20191231,20200424
3410,138224,쌍용씨앤이,20191231,20200424,110,20200331,20200507
3410,138224,쌍용씨앤이,20200331,20200507,110,20200630,20200828
3410,138224,쌍용씨앤이,20200630,20200828,110,20200930,20201028
3410,138224,쌍용씨앤이,20200930,20201028,110,20201231,20210423
3410,138224,쌍용씨앤이,20201231,20210423,110,20210331,20210507
3410,138224,쌍용씨앤이,20210331,20210507,110,20210630,20210831
3410,138224,쌍용씨앤이,20210630,20210831,110,20210930,20211130
3410,138224,쌍용씨앤이,20210930,20211130,110,20211231,20220429
3410,138224,쌍용씨앤이,20211231,20220429,110,20220331,20220510
3410,138224,쌍용씨앤이,20220331,20220510,110,20220630,20220830
3410,138224,쌍용씨앤이,20220630,20220830,110,20220930,20221125
3410,138224,쌍용씨앤이,20220930,20221125,110,20221231,20230428
3410,138224,쌍용씨앤이,20221231,20230428,110,20230331,20230509
3410,138224,쌍용씨앤이,20230331,20230509,70,20230630,20230000
3410,138224,쌍용씨앤이,20230630,20230000,0,20230929,20300402
138040,860332,메리츠금융지주,20181231,20190329,470,20191231,20200327
138040,860332,메리츠금융지주,20191231,20200327,550,20201231,20210409
138040,860332,메리츠금융지주,20201231,20210409,900,20211231,20220407
138040,860332,메리츠금융지주,20211231,20220407,210,20221231,20230331
138040,860332,메리츠금융지주,20221231,20230331,105,20231231,20240330
17670,159023,SK텔레콤,20180630,20180821,1000,20181231,20190424
17670,159023,SK텔레콤,20181231,20190424,9000,20190630,20190821
17670,159023,SK텔레콤,20190630,20190821,1000,20191231,20200421
17670,159023,SK텔레콤,20191231,20200421,9000,20200630,20200819
17670,159023,SK텔레콤,20200630,20200819,1000,20201231,20210421
17670,159023,SK텔레콤,20201231,20210421,9000,20210630,20210810
17670,159023,SK텔레콤,20210630,20210810,2500,20210930,20211118
17670,159023,SK텔레콤,20210930,20211118,2500,20211231,20220422
17670,159023,SK텔레콤,20211231,20220422,1660,20220331,20220517
17670,159023,SK텔레콤,20220331,20220517,830,20220630,20220817
17670,159023,SK텔레콤,20220630,20220817,830,20220930,20221116
17670,159023,SK텔레콤,20220930,20221116,830,20221231,20230427
17670,159023,SK텔레콤,20221231,20230427,830,20230331,20230510
17670,159023,SK텔레콤,20230331,20230510,830,20180630,20180821
17670,159023,SK텔레콤,20180630,20180821,1000,20181231,20190424
17670,159023,SK텔레콤,20181231,20190424,9000,20190630,20190821
17670,159023,SK텔레콤,20190630,20190821,1000,20191231,20200421
17670,159023,SK텔레콤,20191231,20200421,9000,20200630,20200819
17670,159023,SK텔레콤,20200630,20200819,1000,20201231,20210421
17670,159023,SK텔레콤,20201231,20210421,9000,20210630,20210810
17670,159023,SK텔레콤,20210630,20210810,2500,20210930,20211118
17670,159023,SK텔레콤,20210930,20211118,2500,20211231,20220422
17670,159023,SK텔레콤,20211231,20220422,1660,20220331,20220517
17670,159023,SK텔레콤,20220331,20220517,830,20220630,20220817
17670,159023,SK텔레콤,20220630,20220817,830,20220930,20221116
17670,159023,SK텔레콤,20220930,20221116,830,20221231,20230427
17670,159023,SK텔레콤,20221231,20230427,830,20230331,20230510
17670,159023,SK텔레콤,20230331,20230510,830,20230629,20230808
6260,105952,LS,20181231,20190412,1250,20191231,20200410
6260,105952,LS,20191231,20200410,1450,20201231,20210409
6260,105952,LS,20201231,20210409,1450,20211231,20220408
6260,105952,LS,20211231,20220408,1450,20221231,20230407
6260,105952,LS,20221231,20230407,1550,20231231,20240406
272210,339391,한화시스템,20191231,20200409,310,20201231,20210409
272210,339391,한화시스템,20201231,20210409,230,20211231,20220407
272210,339391,한화시스템,20211231,20220407,160,20221231,20230407
272210,339391,한화시스템,20221231,20230407,250,20191231,20200409
272210,339391,한화시스템,20191231,20200409,310,20201231,20210409
272210,339391,한화시스템,20201231,20210409,230,20211231,20220407
272210,339391,한화시스템,20211231,20220407,160,20221231,20230407
272210,339391,한화시스템,20221231,20230407,250,20231231,20240406
1680,121941,대상,20211231,20220422,800,20221231,20230421
1680,121941,대상,20221231,20230421,800,20181231,20190422
1680,121941,대상,20181231,20190422,550,20191231,20200424
1680,121941,대상,20191231,20200424,600,20201231,20210423
1680,121941,대상,20201231,20210423,700,20220101,20220424
377300,1244601,카카오페이,20211231,20230000,0,20221231,20230000
377300,1244601,카카오페이,20221231,20230000,0,20211231,20230000
377300,1244601,카카오페이,20211231,20230000,0,20221231,20230000
377300,1244601,카카오페이,20221231,20230000,0,20231231,20310101
9240,161693,한샘,20181231,20190405,1200,20191231,20200403
9240,161693,한샘,20191231,20200403,1200,20201231,20210402
9240,161693,한샘,20201231,20210402,1300,20211231,20220408
9240,161693,한샘,20211231,20220408,1550,20220331,20220527
9240,161693,한샘,20220331,20220527,400,20220630,20220826
9240,161693,한샘,20220630,20220826,400,20220930,20230000
9240,161693,한샘,20220930,20230000,0,20221231,20230000
9240,161693,한샘,20221231,20230000,0,20230331,20230000
9240,161693,한샘,20230331,20230000,0,20230629,20300401
80,150244,하이트진로,20181231,20190412,800,20191231,20200410
80,150244,하이트진로,20191231,20200410,700,20201231,20210409
80,150244,하이트진로,20201231,20210409,750,20211231,20220408
80,150244,하이트진로,20211231,20220408,800,20221231,20230407
80,150244,하이트진로,20221231,20230407,950,20231231,20240406
11070,105961,LG이노텍,20181231,20190419,300,20191231,20200417
11070,105961,LG이노텍,20191231,20200417,300,20201231,20210416
11070,105961,LG이노텍,20201231,20210416,700,20211231,20220422
11070,105961,LG이노텍,20211231,20220422,3000,20221231,20230421
11070,105961,LG이노텍,20221231,20230421,4150,20181231,20190419
11070,105961,LG이노텍,20181231,20190419,300,20191231,20200417
11070,105961,LG이노텍,20191231,20200417,300,20201231,20210416
11070,105961,LG이노텍,20201231,20210416,700,20211231,20220422
11070,105961,LG이노텍,20211231,20220422,3000,20221231,20230421
11070,105961,LG이노텍,20221231,20230421,4150,20231231,20240420
12750,158501,에스원,20181231,20190419,2500,20191231,20200417
12750,158501,에스원,20191231,20200417,2500,20201231,20210416
12750,158501,에스원,20201231,20210416,2500,20211231,20220415
12750,158501,에스원,20211231,20220415,2500,20221231,20230414
12750,158501,에스원,20221231,20230414,2500,20231231,20240413
4800,117188,효성,20181231,20190404,5000,20191231,20200325
4800,117188,효성,20191231,20200325,5000,20201231,20210402
4800,117188,효성,20201231,20210402,5000,20211231,20220404
4800,117188,효성,20211231,20220404,6500,20221231,20230404
4800,117188,효성,20221231,20230404,4500,20231231,20240403
298020,1316227,효성티앤씨,20181231,20190403,1000,20191231,20200324
298020,1316227,효성티앤씨,20191231,20200324,2000,20201231,20210402
298020,1316227,효성티앤씨,20201231,20210402,5000,20211231,20220405
298020,1316227,효성티앤씨,20211231,20220405,50000,20221231,20230404
298020,1316227,효성티앤씨,20221231,20230404,10000,20181231,20190403
298020,1316227,효성티앤씨,20181231,20190403,1000,20191231,20200324
298020,1316227,효성티앤씨,20191231,20200324,2000,20201231,20210402
298020,1316227,효성티앤씨,20201231,20210402,5000,20211231,20220405
298020,1316227,효성티앤씨,20211231,20220405,50000,20221231,20230404
298020,1316227,효성티앤씨,20221231,20230404,10000,20231231,20240403
298050,1316254,효성첨단소재,20201231,20230000,0,20211231,20220404
298050,1316254,효성첨단소재,20211231,20220404,10000,20221231,20230404
298050,1316254,효성첨단소재,20221231,20230404,15000,20201231,20230000
298050,1316254,효성첨단소재,20201231,20230000,0,20211231,20220404
298050,1316254,효성첨단소재,20211231,20220404,10000,20221231,20230404
298050,1316254,효성첨단소재,20221231,20230404,15000,20231231,20240403
323410,1133217,카카오뱅크,20211231,20230000,0,20221231,20230426
323410,1133217,카카오뱅크,20221231,20230426,80,20211231,20230000
323410,1133217,카카오뱅크,20211231,20230000,0,20221231,20230426
323410,1133217,카카오뱅크,20221231,20230426,80,20231231,20240425
4170,136378,신세계,20181231,20190411,2000,20191231,20200420
4170,136378,신세계,20191231,20200420,2000,20201231,20210419
4170,136378,신세계,20201231,20210419,1500,20211231,20220425
4170,136378,신세계,20211231,20220425,3000,20221231,20230424
4170,136378,신세계,20221231,20230424,3750,20231231,20240423
31430,234412,신세계인터내셔날,20181231,20190417,850,20191231,20200423
31430,234412,신세계인터내셔날,20191231,20200423,1100,20201231,20210422
31430,234412,신세계인터내셔날,20201231,20210422,1100,20211231,20220422
31430,234412,신세계인터내셔날,20211231,20220422,1500,20221231,20230421
31430,234412,신세계인터내셔날,20221231,20230421,500,20181231,20190417
31430,234412,신세계인터내셔날,20181231,20190417,850,20191231,20200423
31430,234412,신세계인터내셔날,20191231,20200423,1100,20201231,20210422
31430,234412,신세계인터내셔날,20201231,20210422,1100,20211231,20220422
31430,234412,신세계인터내셔날,20211231,20220422,1500,20221231,20230421
31430,234412,신세계인터내셔날,20221231,20230421,500,20231231,20240420
39490,296290,키움증권,20181231,20190404,1500,20191231,20200403
39490,296290,키움증권,20191231,20200403,2000,20201231,20210406
39490,296290,키움증권,20201231,20210406,3000,20211231,20220404
39490,296290,키움증권,20211231,20220404,3500,20221231,20230407
39490,296290,키움증권,20221231,20230407,3000,20231231,20240406
6400,126362,삼성SDI,20181231,20190419,1000,20191231,20200417
6400,126362,삼성SDI,20191231,20200417,1000,20201231,20210416
6400,126362,삼성SDI,20201231,20210416,1000,20211231,20220415
6400,126362,삼성SDI,20211231,20220415,1000,20221231,20230414
6400,126362,삼성SDI,20221231,20230414,1030,20231231,20240413
137310,854997,에스디바이오센서,20201231,20210408,0,20211231,20220415
137310,854997,에스디바이오센서,20211231,20220415,1266,20220630,20220831
137310,854997,에스디바이오센서,20220630,20220831,700,20221231,20230414
137310,854997,에스디바이오센서,20221231,20230414,290,20230703,20231015
3240,153393,태광산업,20181231,20190415,3000,20191231,20200416
3240,153393,태광산업,20191231,20200416,1550,20201231,20210409
3240,153393,태광산업,20201231,20210409,1550,20211231,20220415
3240,153393,태광산업,20211231,20220415,1750,20221231,20230425
3240,153393,태광산업,20221231,20230425,1750,20231231,20240424
18880,161125,한온시스템,20180331,20180524,80,20180630,20180824
18880,161125,한온시스템,20180630,20180824,80,20180930,20181123
18880,161125,한온시스템,20180930,20181123,80,20181231,20190425
18880,161125,한온시스템,20181231,20190425,80,20190331,20190522
18880,161125,한온시스템,20190331,20190522,80,20190630,20190826
18880,161125,한온시스템,20190630,20190826,80,20190930,20191119
18880,161125,한온시스템,20190930,20191119,80,20191231,20200422
18880,161125,한온시스템,20191231,20200422,80,20200331,20200526
18880,161125,한온시스템,20200331,20200526,68,20200630,20200825
18880,161125,한온시스템,20200630,20200825,68,20200930,20201124
18880,161125,한온시스템,20200930,20201124,68,20201231,20210422
18880,161125,한온시스템,20201231,20210422,116,20210331,20210525
18880,161125,한온시스템,20210331,20210525,90,20210630,20210824
18880,161125,한온시스템,20210630,20210824,90,20210930,20211124
18880,161125,한온시스템,20210930,20211124,90,20211231,20220420
18880,161125,한온시스템,20211231,20220420,90,20220331,20220525
18880,161125,한온시스템,20220331,20220525,90,20220630,20220824
18880,161125,한온시스템,20220630,20220824,90,20220930,20221123
18880,161125,한온시스템,20220930,20221123,90,20221231,20230420
18880,161125,한온시스템,20221231,20230420,90,20230331,20230525
18880,161125,한온시스템,20230331,20230525,90,20230630,20230000
18880,161125,한온시스템,20230630,20230000,0,20230929,20300402
241560,1032486,두산밥캣,20180630,20180730,400,20181231,20190426
241560,1032486,두산밥캣,20181231,20190426,500,20190630,20190813
241560,1032486,두산밥캣,20190630,20190813,600,20191231,20200423
241560,1032486,두산밥캣,20191231,20200423,600,20201231,20230000
241560,1032486,두산밥캣,20201231,20230000,0,20211231,20220419
241560,1032486,두산밥캣,20211231,20220419,1200,20220630,20220812
241560,1032486,두산밥캣,20220630,20220812,600,20221231,20230426
241560,1032486,두산밥캣,20221231,20230426,750,20180630,20180730
241560,1032486,두산밥캣,20180630,20180730,400,20181231,20190426
241560,1032486,두산밥캣,20181231,20190426,500,20190630,20190813
241560,1032486,두산밥캣,20190630,20190813,600,20191231,20200423
241560,1032486,두산밥캣,20191231,20200423,600,20201231,20230000
241560,1032486,두산밥캣,20201231,20230000,0,20211231,20220419
241560,1032486,두산밥캣,20211231,20220419,1200,20220630,20220812
241560,1032486,두산밥캣,20220630,20220812,600,20221231,20230426
241560,1032486,두산밥캣,20221231,20230426,750,20230703,20231027
35250,255619,강원랜드,20181231,20190426,900,20191231,20200429
35250,255619,강원랜드,20191231,20200429,900,20201231,20230000
35250,255619,강원랜드,20201231,20230000,0,20211231,20230000
35250,255619,강원랜드,20211231,20230000,0,20221231,20230426
35250,255619,강원랜드,20221231,20230426,350,20231231,20240425
11790,139889,SKC,20181231,20190416,1000,20191231,20200421
11790,139889,SKC,20191231,20200421,1000,20201231,20210414
11790,139889,SKC,20201231,20210414,1000,20211231,20220420
11790,139889,SKC,20211231,20220420,1100,20221231,20230420
11790,139889,SKC,20221231,20230420,1100,20181231,20190416
11790,139889,SKC,20181231,20190416,1000,20191231,20200421
11790,139889,SKC,20191231,20200421,1000,20201231,20210414
11790,139889,SKC,20201231,20210414,1000,20211231,20220420
11790,139889,SKC,20211231,20220420,1100,20221231,20230420
11790,139889,SKC,20221231,20230420,1100,20231231,20240419
34730,181712,SK,20180630,20180822,1000,20181231,20190425
34730,181712,SK,20181231,20190425,4000,20190630,20190822
34730,181712,SK,20190630,20190822,1000,20191231,20200423
34730,181712,SK,20191231,20200423,4000,20200630,20200820
34730,181712,SK,20200630,20200820,1000,20201231,20210427
34730,181712,SK,20201231,20210427,6000,20210630,20210820
34730,181712,SK,20210630,20210820,1500,20211231,20220429
34730,181712,SK,20211231,20220429,6500,20220630,20220819
34730,181712,SK,20220630,20220819,1500,20221231,20230428
34730,181712,SK,20221231,20230428,3500,20230703,20231029
1740,131780,SK네트웍스,20181231,20190418,120,20191231,20200421
1740,131780,SK네트웍스,20191231,20200421,120,20201231,20210416
1740,131780,SK네트웍스,20201231,20210416,120,20211231,20220420
1740,131780,SK네트웍스,20211231,20220420,120,20221231,20230421
1740,131780,SK네트웍스,20221231,20230421,120,20181231,20190418
1740,131780,SK네트웍스,20181231,20190418,120,20191231,20200421
1740,131780,SK네트웍스,20191231,20200421,120,20201231,20210416
1740,131780,SK네트웍스,20201231,20210416,120,20211231,20220420
1740,131780,SK네트웍스,20211231,20220420,120,20221231,20230421
1740,131780,SK네트웍스,20221231,20230421,120,20231231,20240420
96770,631518,SK이노베이션,20180630,20180821,1600,20181231,20190418
96770,631518,SK이노베이션,20181231,20190418,6400,20190630,20190821
96770,631518,SK이노베이션,20190630,20190821,1600,20191231,20200421
96770,631518,SK이노베이션,20191231,20200421,1400,20201231,20230000
96770,631518,SK이노베이션,20201231,20230000,0,20211231,20220426
96770,631518,SK이노베이션,20211231,20220426,0,20221231,20230426
96770,631518,SK이노베이션,20221231,20230426,0,20180630,20180821
96770,631518,SK이노베이션,20180630,20180821,1600,20181231,20190418
96770,631518,SK이노베이션,20181231,20190418,6400,20190630,20190821
96770,631518,SK이노베이션,20190630,20190821,1600,20191231,20200421
96770,631518,SK이노베이션,20191231,20200421,1400,20201231,20230000
96770,631518,SK이노베이션,20201231,20230000,0,20211231,20220426
96770,631518,SK이노베이션,20211231,20220426,0,20221231,20230426
96770,631518,SK이노베이션,20221231,20230426,0,20231231,20240425
402340,1596425,SK스퀘어,20221231,20230000,0,20221231,20230000
402340,1596425,SK스퀘어,20221231,20230000,0,20221231,20230000
1800,117577,오리온홀딩스,20181231,20190419,650,20191231,20200414
1800,117577,오리온홀딩스,20191231,20200414,650,20201231,20210409
1800,117577,오리온홀딩스,20201231,20210409,650,20211231,20220421
1800,117577,오리온홀딩스,20211231,20220421,650,20221231,20230420
1800,117577,오리온홀딩스,20221231,20230420,700,20181231,20190419
1800,117577,오리온홀딩스,20181231,20190419,650,20191231,20200414
1800,117577,오리온홀딩스,20191231,20200414,650,20201231,20210409
1800,117577,오리온홀딩스,20201231,20210409,650,20211231,20220421
1800,117577,오리온홀딩스,20211231,20220421,650,20221231,20230420
1800,117577,오리온홀딩스,20221231,20230420,700,20231231,20240419
33780,244455,케이티앤지,20181231,20190429,4000,20191231,20200429
33780,244455,케이티앤지,20191231,20200429,4400,20201231,20210419
33780,244455,케이티앤지,20201231,20210419,4800,20211231,20220429
33780,244455,케이티앤지,20211231,20220429,4800,20221231,20230428
33780,244455,케이티앤지,20221231,20230428,5000,20181231,20190429
33780,244455,케이티앤지,20181231,20190429,4000,20191231,20200429
33780,244455,케이티앤지,20191231,20200429,4400,20201231,20210419
33780,244455,케이티앤지,20201231,20210419,4800,20211231,20220429
33780,244455,케이티앤지,20211231,20220429,4800,20221231,20230428
33780,244455,케이티앤지,20221231,20230428,5000,20231231,20240427
11210,106623,현대위아,20181231,20190412,600,20191231,20200422
11210,106623,현대위아,20191231,20200422,700,20201231,20210421
11210,106623,현대위아,20201231,20210421,700,20211231,20220420
11210,106623,현대위아,20211231,20220420,700,20221231,20230419
11210,106623,현대위아,20221231,20230419,700,20231231,20240418
10780,115977,아이에스동서,20181231,20190412,1200,20191231,20200403
10780,115977,아이에스동서,20191231,20200403,700,20201231,20210405
10780,115977,아이에스동서,20201231,20210405,1000,20211231,20220404
10780,115977,아이에스동서,20211231,20220404,1200,20221231,20230000
10780,115977,아이에스동서,20221231,20230000,0,20181231,20190412
10780,115977,아이에스동서,20181231,20190412,1200,20191231,20200403
10780,115977,아이에스동서,20191231,20200403,700,20201231,20210405
10780,115977,아이에스동서,20201231,20210405,1000,20211231,20220404
10780,115977,아이에스동서,20211231,20220404,1200,20221231,20230000
10780,115977,아이에스동서,20221231,20230000,0,20231231,20310101
26960,144395,동서,20181231,20190227,700,20191231,20200304
26960,144395,동서,20191231,20200304,700,20201231,20210310
26960,144395,동서,20201231,20210310,700,20211231,20220308
26960,144395,동서,20211231,20220308,700,20221231,20230307
26960,144395,동서,20221231,20230307,730,20231231,20240306
8770,165680,호텔신라,20181231,20190419,350,20191231,20200417
8770,165680,호텔신라,20191231,20200417,350,20201231,20210416
8770,165680,호텔신라,20201231,20210416,200,20211231,20220415
8770,165680,호텔신라,20211231,20220415,200,20221231,20230414
8770,165680,호텔신라,20221231,20230414,200,20231231,20240413
103140,684714,풍산,20181231,20190405,600,20191231,20200410
103140,684714,풍산,20191231,20200410,400,20201231,20210407
103140,684714,풍산,20201231,20210407,600,20211231,20220407
103140,684714,풍산,20211231,20220407,1000,20221231,20230406
103140,684714,풍산,20221231,20230406,1000,20231231,20240405
9150,126371,삼성전기,20181231,20190419,1000,20191231,20200417
9150,126371,삼성전기,20191231,20200417,1100,20201231,20210416
9150,126371,삼성전기,20201231,20210416,1400,20211231,20220415
9150,126371,삼성전기,20211231,20220415,2100,20221231,20230414
9150,126371,삼성전기,20221231,20230414,2100,20231231,20240413
112610,670340,씨에스윈드,20181231,20190409,400,20191231,20200401
112610,670340,씨에스윈드,20191231,20200401,460,20201231,20210408
